date,region,property_type,baseline,index_value
Apr-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",99.8
Apr-02,"Toronto, Ontario",Office,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Office,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",Office,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",Office,"Index, 2002=100",99.4
Apr-02,"Toronto, Ontario",Office,"Index, 2002=100",99.8
Apr-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.4
Apr-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.5
Apr-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.5
Apr-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.3
Apr-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.2
Apr-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.5
Apr-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.2
Apr-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.6
Apr-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",School,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",School,"Index, 2002=100",99.3
Apr-02,"Toronto, Ontario",School,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",School,"Index, 2002=100",99.3
Apr-02,"Toronto, Ontario",School,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",Apartment,"Index, 2002=100",99.5
Apr-02,"Toronto, Ontario",Apartment,"Index, 2002=100",99.2
Apr-02,"Toronto, Ontario",Apartment,"Index, 2002=100",99.7
Apr-02,"Toronto, Ontario",Apartment,"Index, 2002=100",99.3
Apr-02,"Toronto, Ontario",Apartment,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Office,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Office,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Office,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Office,"Index, 2002=100",100.0
Apr-02,"Calgary, Alberta",Office,"Index, 2002=100",100.1
Apr-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.1
Apr-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",99.9
Apr-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",99.6
Apr-02,"Calgary, Alberta",Light factory,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Light factory,"Index, 2002=100",99.4
Apr-02,"Calgary, Alberta",Light factory,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.5
Apr-02,"Calgary, Alberta",Light factory,"Index, 2002=100",99.9
Apr-02,"Calgary, Alberta",School,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",School,"Index, 2002=100",99.6
Apr-02,"Calgary, Alberta",School,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",School,"Index, 2002=100",99.9
Apr-02,"Calgary, Alberta",School,"Index, 2002=100",100.0
Apr-02,"Calgary, Alberta",Apartment,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Apartment,"Index, 2002=100",99.7
Apr-02,"Calgary, Alberta",Apartment,"Index, 2002=100",99.8
Apr-02,"Calgary, Alberta",Apartment,"Index, 2002=100",99.4
Apr-02,"Calgary, Alberta",Apartment,"Index, 2002=100",100.1
Apr-02,"Edmonton, Alberta",Office,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Office,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",Office,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Office,"Index, 2002=100",99.9
Apr-02,"Edmonton, Alberta",Office,"Index, 2002=100",99.3
Apr-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",99.9
Apr-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.1
Apr-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",99.5
Apr-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",99.4
Apr-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",99.4
Apr-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.5
Apr-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",School,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",School,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",School,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",School,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",School,"Index, 2002=100",99.7
Apr-02,"Edmonton, Alberta",Apartment,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Apartment,"Index, 2002=100",99.6
Apr-02,"Edmonton, Alberta",Apartment,"Index, 2002=100",99.8
Apr-02,"Edmonton, Alberta",Apartment,"Index, 2002=100",99.4
Apr-02,"Edmonton, Alberta",Apartment,"Index, 2002=100",99.6
Apr-02,"Vancouver, British Columbia",Office,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Office,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Office,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Office,"Index, 2002=100",99.7
Apr-02,"Vancouver, British Columbia",Office,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",100.1
Apr-02,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",99.8
Apr-02,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",99.6
Apr-02,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",99.6
Apr-02,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",99.3
Apr-02,"Vancouver, British Columbia",Light factory,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Light factory,"Index, 2002=100",100.1
Apr-02,"Vancouver, British Columbia",Light factory,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Light factory,"Index, 2002=100",100.2
Apr-02,"Vancouver, British Columbia",Light factory,"Index, 2002=100",99.8
Apr-02,"Vancouver, British Columbia",School,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",School,"Index, 2002=100",100.1
Apr-02,"Vancouver, British Columbia",School,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",School,"Index, 2002=100",99.7
Apr-02,"Vancouver, British Columbia",School,"Index, 2002=100",100.1
Apr-02,"Vancouver, British Columbia",Apartment,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Apartment,"Index, 2002=100",100.0
Apr-02,"Vancouver, British Columbia",Apartment,"Index, 2002=100",99.9
Apr-02,"Vancouver, British Columbia",Apartment,"Index, 2002=100",100.2
Apr-02,"Vancouver, British Columbia",Apartment,"Index, 2002=100",99.9
Jul-02,Seven census metropolitan area composite,Office,"Index, 2002=100",100.1
Jul-02,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",100.0
Jul-02,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",100.1
Jul-02,Seven census metropolitan area composite,Light factory,"Index, 2002=100",100.0
Jul-02,Seven census metropolitan area composite,School,"Index, 2002=100",100.2
Jul-02,Seven census metropolitan area composite,Apartment,"Index, 2002=100",100.4
Jul-02,"Halifax, Nova Scotia",Office,"Index, 2002=100",100.1
Jul-02,"Halifax, Nova Scotia",Office,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Office,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Office,"Index, 2002=100",100.4
Jul-02,"Halifax, Nova Scotia",Office,"Index, 2002=100",100.6
Jul-02,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",99.8
Jul-02,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",100.9
Jul-02,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",100.8
Jul-02,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",100.1
Jul-02,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",99.9
Jul-02,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",100.6
Jul-02,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",101.3
Jul-02,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",99.8
Jul-02,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",100.6
Jul-02,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",100.6
Jul-02,"Halifax, Nova Scotia",School,"Index, 2002=100",100.1
Jul-02,"Halifax, Nova Scotia",School,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",School,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",School,"Index, 2002=100",100.4
Jul-02,"Halifax, Nova Scotia",School,"Index, 2002=100",100.5
Jul-02,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",100.4
Jul-02,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",100.0
Jul-02,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",100.3
Jul-02,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",101.3
Jul-02,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",100.7
Jul-02,"Montréal, Quebec",Office,"Index, 2002=100",100.0
Jul-02,"Montréal, Quebec",Office,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Office,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Office,"Index, 2002=100",100.5
Jul-02,"Montréal, Quebec",Office,"Index, 2002=100",100.6
Jul-02,"Montréal, Quebec",Warehouse,"Index, 2002=100",99.9
Jul-02,"Montréal, Quebec",Warehouse,"Index, 2002=100",100.0
Jul-02,"Montréal, Quebec",Warehouse,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Warehouse,"Index, 2002=100",100.3
Jul-02,"Montréal, Quebec",Warehouse,"Index, 2002=100",100.7
Jul-02,"Montréal, Quebec",Shopping centre,"Index, 2002=100",100.0
Jul-02,"Montréal, Quebec",Shopping centre,"Index, 2002=100",99.9
Jul-02,"Montréal, Quebec",Shopping centre,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Shopping centre,"Index, 2002=100",100.5
Jul-02,"Montréal, Quebec",Shopping centre,"Index, 2002=100",101.4
Jul-02,"Montréal, Quebec",Light factory,"Index, 2002=100",100.0
Jul-02,"Montréal, Quebec",Light factory,"Index, 2002=100",99.9
Jul-02,"Montréal, Quebec",Light factory,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Light factory,"Index, 2002=100",100.6
Jul-02,"Montréal, Quebec",Light factory,"Index, 2002=100",100.6
Jul-02,"Montréal, Quebec",School,"Index, 2002=100",100.1
Jul-02,"Montréal, Quebec",School,"Index, 2002=100",99.9
Jul-02,"Montréal, Quebec",School,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",School,"Index, 2002=100",100.6
Jul-02,"Montréal, Quebec",School,"Index, 2002=100",100.6
Jul-02,"Montréal, Quebec",Apartment,"Index, 2002=100",100.3
Jul-02,"Montréal, Quebec",Apartment,"Index, 2002=100",99.8
Jul-02,"Montréal, Quebec",Apartment,"Index, 2002=100",100.1
Jul-02,"Montréal, Quebec",Apartment,"Index, 2002=100",101.1
Jul-02,"Montréal, Quebec",Apartment,"Index, 2002=100",100.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",100.0
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",99.7
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",99.7
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",99.6
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",99.6
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",100.1
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",100.0
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",99.7
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",100.1
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",100.7
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",99.4
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",100.3
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",99.8
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",100.0
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",100.1
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",99.9
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",100.0
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",100.2
Jul-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",100.3
Jul-02,"Toronto, Ontario",Office,"Index, 2002=100",100.0
Jul-02,"Toronto, Ontario",Office,"Index, 2002=100",100.1
Jul-02,"Toronto, Ontario",Office,"Index, 2002=100",100.0
Jul-02,"Toronto, Ontario",Office,"Index, 2002=100",99.7
Jul-02,"Toronto, Ontario",Office,"Index, 2002=100",100.3
Jul-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.8
Jul-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",100.0
Jul-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.7
Jul-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",99.7
Jul-02,"Toronto, Ontario",Warehouse,"Index, 2002=100",100.4
Jul-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.9
Jul-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",100.0
Jul-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",99.8
Jul-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",100.1
Jul-02,"Toronto, Ontario",Shopping centre,"Index, 2002=100",101.1
Jul-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.9
Jul-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.9
Jul-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.8
Jul-02,"Toronto, Ontario",Light factory,"Index, 2002=100",99.6
Jul-02,"Toronto, Ontario",Light factory,"Index, 2002=100",100.4
Jul-02,"Toronto, Ontario",School,"Index, 2002=100",100.2
Jul-02,"Toronto, Ontario",School,"Index, 2002=100",99.9
Jul-02,"Toronto, Ontario",School,"Index, 2002=100",99.8
Jul-02,"Toronto, Ontario",School,"Index, 2002=100",100.0
Jul-02,"Toronto, Ontario",School,"Index, 2002=100",100.4
Jul-02,"Toronto, Ontario",Apartment,"Index, 2002=100",100.4
Jul-02,"Toronto, Ontario",Apartment,"Index, 2002=100",100.5
Jul-02,"Toronto, Ontario",Apartment,"Index, 2002=100",100.3
Jul-02,"Toronto, Ontario",Apartment,"Index, 2002=100",100.4
Jul-02,"Toronto, Ontario",Apartment,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",Office,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",Office,"Index, 2002=100",100.8
Jul-02,"Calgary, Alberta",Office,"Index, 2002=100",100.1
Jul-02,"Calgary, Alberta",Office,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Office,"Index, 2002=100",100.5
Jul-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.3
Jul-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.5
Jul-02,"Calgary, Alberta",Warehouse,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",100.3
Jul-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",100.5
Jul-02,"Calgary, Alberta",Shopping centre,"Index, 2002=100",101.2
Jul-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.5
Jul-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.7
Jul-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.5
Jul-02,"Calgary, Alberta",Light factory,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",School,"Index, 2002=100",100.4
Jul-02,"Calgary, Alberta",School,"Index, 2002=100",100.7
Jul-02,"Calgary, Alberta",School,"Index, 2002=100",100.2
Jul-02,"Calgary, Alberta",School,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",School,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Apartment,"Index, 2002=100",100.6
Jul-02,"Calgary, Alberta",Apartment,"Index, 2002=100",100.7
Jul-02,"Calgary, Alberta",Apartment,"Index, 2002=100",100.3
Jul-02,"Calgary, Alberta",Apartment,"Index, 2002=100",101.0
Jul-02,"Calgary, Alberta",Apartment,"Index, 2002=100",100.6
Jul-02,"Edmonton, Alberta",Office,"Index, 2002=100",100.5
Jul-02,"Edmonton, Alberta",Office,"Index, 2002=100",100.8
Jul-02,"Edmonton, Alberta",Office,"Index, 2002=100",100.2
Jul-02,"Edmonton, Alberta",Office,"Index, 2002=100",100.6
Jul-02,"Edmonton, Alberta",Office,"Index, 2002=100",100.8
Jul-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.4
Jul-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.7
Jul-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.3
Jul-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.4
Jul-02,"Edmonton, Alberta",Warehouse,"Index, 2002=100",100.6
Jul-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",100.5
Jul-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",100.7
Jul-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",100.3
Jul-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",100.4
Jul-02,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",101.4
Jul-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.6
Jul-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.8
Jul-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.3
Jul-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.5
Jul-02,"Edmonton, Alberta",Light factory,"Index, 2002=100",100.4
Jul-02,"Edmonton, Alberta",School,"Index, 2002=100",100.5
Jul-02,"Edmonton, Alberta",School,"Index, 2002=100",100.8
